GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013
0500000US46129,46129,"Walworth County, South Dakota",5438,5438,5446,5574,5471,5524
0500000US46135,46135,"Yankton County, South Dakota",22438,22438,22453,22508,22603,22696
0500000US46137,46137,"Ziebach County, South Dakota",2801,2801,2823,2842,2867,2834
0500000US47001,47001,"Anderson County, Tennessee",75129,75126,75147,75195,75401,75542
0500000US47003,47003,"Bedford County, Tennessee",45058,45058,45134,45326,45489,45901
0500000US47005,47005,"Benton County, Tennessee",16489,16489,16501,16411,16362,16290
0500000US47007,47007,"Bledsoe County, Tennessee",12876,12869,12865,12843,12792,12841
0500000US47009,47009,"Blount County, Tennessee",123010,123016,123151,123631,124042,125099
0500000US47011,47011,"Bradley County, Tennessee",98963,98963,99139,99910,101094,101848
0500000US47013,47013,"Campbell County, Tennessee",40716,40716,40706,40585,40444,40238
0500000US47015,47015,"Cannon County, Tennessee",13801,13801,13793,13732,13829,13775
0500000US47017,47017,"Carroll County, Tennessee",28522,28505,28476,28584,28579,28513
0500000US47019,47019,"Carter County, Tennessee",57424,57424,57381,57492,57341,57338
0500000US47021,47021,"Cheatham County, Tennessee",39105,39107,39117,39022,39266,39492
0500000US47023,47023,"Chester County, Tennessee",17131,17131,17167,17213,17190,17321
0500000US47025,47025,"Claiborne County, Tennessee",32213,32213,32229,32055,31673,31560
0500000US47027,47027,"Clay County, Tennessee",7861,7860,7847,7815,7813,7774
0500000US47029,47029,"Cocke County, Tennessee",35662,35662,35618,35477,35594,35479
0500000US47031,47031,"Coffee County, Tennessee",52796,52795,52790,52936,53161,53357
0500000US47033,47033,"Crockett County, Tennessee",14586,14584,14570,14530,14614,14591
0500000US47035,47035,"Cumberland County, Tennessee",56053,56053,56207,56600,57002,57466
0500000US47037,47037,"Davidson County, Tennessee",626681,626684,627957,635606,648801,658602
0500000US47039,47039,"Decatur County, Tennessee",11757,11750,11722,11674,11640,11661
0500000US47041,47041,"DeKalb County, Tennessee",18723,18723,18729,18822,18941,19164
0500000US47043,47043,"Dickson County, Tennessee",49666,49654,49711,50009,50265,50266
0500000US47045,47045,"Dyer County, Tennessee",38335,38337,38313,38161,38253,38213
0500000US47047,47047,"Fayette County, Tennessee",38413,38413,38398,38475,38561,38690
0500000US47049,47049,"Fentress County, Tennessee",17959,17959,17916,17999,17915,17909
0500000US47051,47051,"Franklin County, Tennessee",41052,41052,40990,40876,40788,41129
0500000US47053,47053,"Gibson County, Tennessee",49683,49683,49725,49892,49672,49457
0500000US47055,47055,"Giles County, Tennessee",29485,29485,29398,29305,28925,28746
0500000US47057,47057,"Grainger County, Tennessee",22657,22652,22703,22699,22648,22702
0500000US47059,47059,"Greene County, Tennessee",68831,68831,68815,68956,68613,68267
0500000US47061,47061,"Grundy County, Tennessee",13703,13708,13722,13646,13640,13498
0500000US47063,47063,"Hamblen County, Tennessee",62544,62544,62612,62841,62748,63074
0500000US47065,47065,"Hamilton County, Tennessee",336463,336465,337207,340748,345580,348673
0500000US47067,47067,"Hancock County, Tennessee",6819,6819,6821,6703,6716,6679
0500000US47069,47069,"Hardeman County, Tennessee",27253,27253,27167,26849,26549,26306
0500000US47071,47071,"Hardin County, Tennessee",26026,26026,26055,25908,26015,26034
0500000US47073,47073,"Hawkins County, Tennessee",56833,56833,56871,56659,56607,56800
0500000US47075,47075,"Haywood County, Tennessee",18787,18787,18764,18539,18270,18224
0500000US47077,47077,"Henderson County, Tennessee",27769,27793,27791,28034,28050,28048
0500000US47079,47079,"Henry County, Tennessee",32330,32330,32353,32328,32338,32210
0500000US47081,47081,"Hickman County, Tennessee",24690,24699,24671,24390,24216,24267
0500000US47083,47083,"Houston County, Tennessee",8426,8426,8451,8337,8422,8292
0500000US47085,47085,"Humphreys County, Tennessee",18538,18538,18562,18400,18278,18243
0500000US47087,47087,"Jackson County, Tennessee",11638,11638,11651,11453,11473,11517
0500000US47089,47089,"Jefferson County, Tennessee",51407,51414,51460,51766,52160,52123
0500000US47091,47091,"Johnson County, Tennessee",18244,18244,18284,18221,18107,17977
0500000US47093,47093,"Knox County, Tennessee",432226,432234,433041,436646,441132,444622
0500000US47095,47095,"Lake County, Tennessee",7832,7832,7819,7782,7729,7731
0500000US47097,47097,"Lauderdale County, Tennessee",27815,27815,27769,27765,27780,27795
0500000US47099,47099,"Lawrence County, Tennessee",41869,41869,41992,42049,42117,41990
0500000US47101,47101,"Lewis County, Tennessee",12161,12161,12153,12148,11905,11961
0500000US47103,47103,"Lincoln County, Tennessee",33361,33361,33413,33397,33472,33633
0500000US47105,47105,"Loudon County, Tennessee",48556,48559,48741,49069,49742,50448
0500000US47107,47107,"McMinn County, Tennessee",52266,52266,52222,52378,52416,52341
0500000US47109,47109,"McNairy County, Tennessee",26075,26075,26051,26034,26167,26140
0500000US47111,47111,"Macon County, Tennessee",22248,22248,22265,22472,22531,22701
0500000US47113,47113,"Madison County, Tennessee",98294,98294,98310,98026,98511,98733
0500000US47115,47115,"Marion County, Tennessee",28237,28232,28233,28080,28241,28374
0500000US47117,47117,"Marshall County, Tennessee",30617,30617,30674,30917,30967,31130
0500000US47119,47119,"Maury County, Tennessee",80956,80959,81185,81416,82059,83761
0500000US47121,47121,"Meigs County, Tennessee",11753,11753,11778,11657,11691,11649
0500000US47123,47123,"Monroe County, Tennessee",44519,44517,44603,44924,45152,45265
0500000US47125,47125,"Montgomery County, Tennessee",172331,172331,173326,176687,185201,184119
0500000US47127,47127,"Moore County, Tennessee",6362,6362,6350,6412,6339,6301
0500000US47129,47129,"Morgan County, Tennessee",21987,21987,21991,22042,22039,21915
0500000US47131,47131,"Obion County, Tennessee",31807,31807,31818,31719,31373,31131
0500000US47133,47133,"Overton County, Tennessee",22083,22084,22089,22172,22219,22075
0500000US47135,47135,"Perry County, Tennessee",7915,7915,7921,7828,7838,7869
0500000US47137,47137,"Pickett County, Tennessee",5077,5077,5067,5134,5081,5090
0500000US47139,47139,"Polk County, Tennessee",16825,16825,16827,16752,16617,16690
0500000US47141,47141,"Putnam County, Tennessee",72321,72328,72547,72836,73022,73525
0500000US47143,47143,"Rhea County, Tennessee",31809,31809,31870,31995,32307,32513
0500000US47145,47145,"Roane County, Tennessee",54181,54180,54129,53804,53479,53047
0500000US47147,47147,"Robertson County, Tennessee",66283,66293,66435,66726,66778,67383
0500000US47149,47149,"Rutherford County, Tennessee",262604,262604,263796,269026,274104,281029
0500000US47151,47151,"Scott County, Tennessee",22228,22228,22240,22143,22178,22015
0500000US47153,47153,"Sequatchie County, Tennessee",14112,14119,14133,14292,14424,14681
0500000US47155,47155,"Sevier County, Tennessee",89889,89876,90115,91277,92416,93570
0500000US47157,47157,"Shelby County, Tennessee",927644,927640,928808,933902,939877,939465
0500000US47159,47159,"Smith County, Tennessee",19166,19166,19121,19129,19126,19074
0500000US47161,47161,"Stewart County, Tennessee",13324,13324,13352,13245,13353,13362
0500000US47163,47163,"Sullivan County, Tennessee",156823,156823,156856,156938,156655,156595
0500000US47165,47165,"Sumner County, Tennessee",160645,160645,161301,163685,165927,168888
0500000US47167,47167,"Tipton County, Tennessee",61081,61081,61122,61289,61629,61586
0500000US47169,47169,"Trousdale County, Tennessee",7870,7870,7874,7832,7802,7828
0500000US47171,47171,"Unicoi County, Tennessee",18313,18313,18291,18284,18247,18082
0500000US47173,47173,"Union County, Tennessee",19109,19109,19120,19269,19168,19102
0500000US47175,47175,"Van Buren County, Tennessee",5548,5548,5550,5512,5626,5583
0500000US47177,47177,"Warren County, Tennessee",39839,39840,39867,39930,39835,39965
0500000US47179,47179,"Washington County, Tennessee",122979,122979,123310,123983,124924,125546
0500000US47181,47181,"Wayne County, Tennessee",17021,17021,16987,17009,16999,16939
0500000US47183,47183,"Weakley County, Tennessee",35021,35021,35027,34962,34726,34450
0500000US47185,47185,"White County, Tennessee",25841,25834,25818,26019,26061,26244
0500000US47187,47187,"Williamson County, Tennessee",183182,183180,184090,188357,192997,198901
0500000US47189,47189,"Wilson County, Tennessee",113993,113990,114629,116758,119058,121945
0500000US48001,48001,"Anderson County, Texas",58458,58458,58477,58404,58080,57938
0500000US48003,48003,"Andrews County, Texas",14786,14786,14835,15397,16137,16799
0500000US48005,48005,"Angelina County, Texas",86771,86771,86934,87320,87488,87441
0500000US48007,48007,"Aransas County, Texas",23158,23158,23160,23481,23847,24356
0500000US48009,48009,"Archer County, Texas",9054,9055,9063,8782,8714,8681
0500000US48011,48011,"Armstrong County, Texas",1901,1901,1902,1934,1948,1949
0500000US48013,48013,"Atascosa County, Texas",44911,44911,44958,45472,46423,47093
0500000US48015,48015,"Austin County, Texas",28417,28425,28443,28669,28653,28847
0500000US48017,48017,"Bailey County, Texas",7165,7165,7156,7174,7111,7114
0500000US48019,48019,"Bandera County, Texas",20485,20485,20552,20560,20586,20601
0500000US48021,48021,"Bastrop County, Texas",74171,74169,74344,75103,74791,75825
0500000US48023,48023,"Baylor County, Texas",3726,3726,3717,3713,3620,3614
0500000US48025,48025,"Bee County, Texas",31861,31861,31902,32340,32501,32799
0500000US48027,48027,"Bell County, Texas",310235,310235,312946,316346,323536,326843
0500000US48029,48029,"Bexar County, Texas",1714773,1714774,1722996,1754167,1785787,1817610
0500000US48031,48031,"Blanco County, Texas",10497,10497,10516,10583,10673,10723
0500000US48033,48033,"Borden County, Texas",641,641,645,627,612,637
0500000US48035,48035,"Bosque County, Texas",18212,18212,18257,18247,18107,17855
0500000US48037,48037,"Bowie County, Texas",92565,92565,92651,92862,93022,93487
0500000US48039,48039,"Brazoria County, Texas",313166,313137,314441,319250,324295,330242
0500000US48041,48041,"Brazos County, Texas",194851,194851,195678,197536,200400,203164
0500000US48043,48043,"Brewster County, Texas",9232,9232,9274,9353,9254,9286
0500000US48045,48045,"Briscoe County, Texas",1637,1637,1624,1635,1543,1537
0500000US48047,48047,"Brooks County, Texas",7223,7223,7207,7209,7175,7237
0500000US48049,48049,"Brown County, Texas",38106,38106,38101,38017,37841,37749
0500000US48051,48051,"Burleson County, Texas",17187,17187,17210,17236,17316,17169
0500000US48053,48053,"Burnet County, Texas",42750,42753,42806,43352,43556,43823
0500000US48055,48055,"Caldwell County, Texas",38066,38057,38117,38444,38701,39232
0500000US48057,48057,"Calhoun County, Texas",21381,21381,21339,21372,21609,21806
0500000US48059,48059,"Callahan County, Texas",13544,13544,13516,13555,13533,13525
0500000US48061,48061,"Cameron County, Texas",406220,406220,407677,412745,415551,417276
0500000US48063,48063,"Camp County, Texas",12401,12401,12404,12406,12486,12413
0500000US48065,48065,"Carson County, Texas",6182,6182,6166,6268,6127,6010
0500000US48067,48067,"Cass County, Texas",30464,30464,30429,30484,30177,30331
0500000US48069,48069,"Castro County, Texas",8062,8062,8114,8055,8177,8030
0500000US48071,48071,"Chambers County, Texas",35096,35096,35270,35441,36095,36812
0500000US48073,48073,"Cherokee County, Texas",50845,50845,50878,50969,51154,50878
0500000US48075,48075,"Childress County, Texas",7041,7041,7068,7014,7078,7095
0500000US48077,48077,"Clay County, Texas",10752,10752,10735,10678,10537,10473
0500000US48079,48079,"Cochran County, Texas",3127,3127,3139,3071,3030,3016
0500000US48081,48081,"Coke County, Texas",3320,3319,3323,3288,3223,3210
0500000US48083,48083,"Coleman County, Texas",8895,8895,8888,8743,8680,8543
0500000US48085,48085,"Collin County, Texas",782341,782351,788416,812879,834674,854778
0500000US48087,48087,"Collingsworth County, Texas",3057,3057,3051,3092,3022,3099
0500000US48089,48089,"Colorado County, Texas",20874,20874,20873,20783,20687,20752
0500000US48091,48091,"Comal County, Texas",108472,108472,109426,111568,114590,118480
0500000US48093,48093,"Comanche County, Texas",13974,13974,13983,13895,13734,13623
0500000US48095,48095,"Concho County, Texas",4087,4087,4095,4110,4024,4043
0500000US48097,48097,"Cooke County, Texas",38437,38437,38449,38363,38726,38467
0500000US48099,48099,"Coryell County, Texas",75388,75402,75590,76525,76850,76192
0500000US48101,48101,"Cottle County, Texas",1505,1505,1500,1505,1482,1452
0500000US48103,48103,"Crane County, Texas",4375,4375,4375,4367,4573,4773
0500000US48105,48105,"Crockett County, Texas",3719,3719,3709,3679,3732,3807
0500000US48107,48107,"Crosby County, Texas",6059,6059,6046,6086,6102,5991
0500000US48109,48109,"Culberson County, Texas",2398,2398,2399,2371,2293,2277
0500000US48111,48111,"Dallam County, Texas",6703,6703,6764,6856,7021,7057
0500000US48113,48113,"Dallas County, Texas",2368139,2367636,2373299,2408488,2453907,2480331
0500000US48115,48115,"Dawson County, Texas",13833,13833,13849,13801,13653,13810
0500000US48117,48117,"Deaf Smith County, Texas",19372,19372,19440,19468,19368,19177
0500000US48119,48119,"Delta County, Texas",5231,5231,5241,5204,5323,5238
0500000US48121,48121,"Denton County, Texas",662614,662604,666930,685802,708050,728799
0500000US48123,48123,"DeWitt County, Texas",20097,20097,20047,20288,20461,20503
0500000US48125,48125,"Dickens County, Texas",2444,2444,2456,2408,2332,2291
0500000US48127,48127,"Dimmit County, Texas",9996,9996,10032,10093,10481,10897
0500000US48129,48129,"Donley County, Texas",3677,3677,3674,3631,3602,3522
0500000US48131,48131,"Duval County, Texas",11782,11782,11721,11797,11623,11640
0500000US48133,48133,"Eastland County, Texas",18583,18583,18605,18580,18397,18245
0500000US48135,48135,"Ector County, Texas",137130,137132,137104,139691,144609,149378
0500000US48137,48137,"Edwards County, Texas",2002,2002,1993,1966,1968,1884
0500000US48139,48139,"Ellis County, Texas",149610,149610,150458,152466,153806,155976
0500000US48141,48141,"El Paso County, Texas",800647,800647,803568,818431,828600,827718
0500000US48143,48143,"Erath County, Texas",37890,37890,37897,39019,39554,39658
0500000US48145,48145,"Falls County, Texas",17866,17866,17878,17855,17606,17493
0500000US48147,48147,"Fannin County, Texas",33915,33915,33904,33913,33755,33659
0500000US48149,48149,"Fayette County, Texas",24554,24556,24546,24765,24706,24821
0500000US48151,48151,"Fisher County, Texas",3974,3974,3951,3953,3845,3856
0500000US48153,48153,"Floyd County, Texas",6446,6446,6402,6365,6350,6230
0500000US48155,48155,"Foard County, Texas",1336,1336,1333,1351,1307,1277
0500000US48157,48157,"Fort Bend County, Texas",585375,584686,590238,607111,625853,652365
0500000US48159,48159,"Franklin County, Texas",10605,10605,10608,10542,10643,10660
0500000US48161,48161,"Freestone County, Texas",19816,19814,19807,19607,19483,19646
0500000US48163,48163,"Frio County, Texas",17217,17217,17233,17416,17776,18065
0500000US48165,48165,"Gaines County, Texas",17526,17526,17577,18043,18393,18921
0500000US48167,48167,"Galveston County, Texas",291309,291307,292641,295402,301092,306782
0500000US48169,48169,"Garza County, Texas",6461,6461,6456,6531,6388,6317
0500000US48171,48171,"Gillespie County, Texas",24837,24837,24876,25032,25144,25357
0500000US48173,48173,"Glasscock County, Texas",1226,1226,1227,1241,1260,1251
0500000US48175,48175,"Goliad County, Texas",7210,7210,7221,7216,7346,7465
0500000US48177,48177,"Gonzales County, Texas",19807,19807,19828,19818,20015,20312
0500000US48179,48179,"Gray County, Texas",22535,22535,22467,22703,22955,23043
0500000US48181,48181,"Grayson County, Texas",120877,120877,121086,121272,121679,122353
0500000US48183,48183,"Gregg County, Texas",121730,121724,121916,122370,122741,123024
0500000US48185,48185,"Grimes County, Texas",26604,26569,26593,26699,26742,26859
0500000US48187,48187,"Guadalupe County, Texas",131533,131537,132431,135949,139873,143183
0500000US48189,48189,"Hale County, Texas",36273,36273,36356,36409,36294,35764
0500000US48191,48191,"Hall County, Texas",3353,3353,3355,3315,3296,3239
0500000US48193,48193,"Hamilton County, Texas",8517,8517,8487,8416,8311,8310
0500000US48195,48195,"Hansford County, Texas",5613,5613,5606,5592,5522,5555
0500000US48197,48197,"Hardeman County, Texas",4139,4139,4150,4119,4066,4016
0500000US48199,48199,"Hardin County, Texas",54635,54635,54829,55074,55177,55417
0500000US48201,48201,"Harris County, Texas",4092459,4093165,4109067,4176674,4253963,4336853
0500000US48203,48203,"Harrison County, Texas",65631,65632,65740,67316,67208,66886
0500000US48205,48205,"Hartley County, Texas",6062,6062,6062,6085,6165,6100
0500000US48207,48207,"Haskell County, Texas",5899,5899,5873,5944,5871,5875
0500000US48209,48209,"Hays County, Texas",157107,157112,158289,163771,169013,176026
0500000US48211,48211,"Hemphill County, Texas",3807,3807,3798,3960,4077,4158
0500000US48213,48213,"Henderson County, Texas",78532,78536,78655,78680,78939,78675
0500000US48215,48215,"Hidalgo County, Texas",774769,774769,779271,794521,805975,815996
0500000US48217,48217,"Hill County, Texas",35089,35089,35128,35191,35106,34823
0500000US48219,48219,"Hockley County, Texas",22935,22935,22838,22969,23150,23530
0500000US48221,48221,"Hood County, Texas",51182,51182,51358,51506,52171,52905
0500000US48223,48223,"Hopkins County, Texas",35161,35161,35222,35345,35424,35565
0500000US48225,48225,"Houston County, Texas",23732,23732,23694,23374,23184,22911
0500000US48227,48227,"Howard County, Texas",35012,35012,35020,34980,35454,36147
0500000US48229,48229,"Hudspeth County, Texas",3476,3476,3473,3419,3339,3318
0500000US48231,48231,"Hunt County, Texas",86129,86129,86296,86613,87056,87048
0500000US48233,48233,"Hutchinson County, Texas",22150,22150,22109,21910,21907,21819
0500000US48235,48235,"Irion County, Texas",1599,1599,1610,1610,1577,1612
0500000US48237,48237,"Jack County, Texas",9044,9044,9022,9042,8980,8957
0500000US48239,48239,"Jackson County, Texas",14075,14075,14069,14005,14252,14591
0500000US48241,48241,"Jasper County, Texas",35710,35710,35825,36298,35881,35649
0500000US48243,48243,"Jeff Davis County, Texas",2342,2342,2351,2309,2314,2253
0500000US48245,48245,"Jefferson County, Texas",252273,252273,252490,253298,251306,252358
0500000US48247,48247,"Jim Hogg County, Texas",5300,5300,5296,5291,5261,5245
0500000US48249,48249,"Jim Wells County, Texas",40838,40839,40885,41216,41670,41680
0500000US48251,48251,"Johnson County, Texas",150934,150934,151302,151989,153341,154707
0500000US48253,48253,"Jones County, Texas",20202,20202,20267,20269,19905,19859
0500000US48255,48255,"Karnes County, Texas",14824,14824,14865,14957,14873,15081
0500000US48257,48257,"Kaufman County, Texas",103350,103346,103866,105272,106686,108568
0500000US48259,48259,"Kendall County, Texas",33410,33410,33688,34676,35968,37766
0500000US48261,48261,"Kenedy County, Texas",416,416,418,435,434,412
0500000US48263,48263,"Kent County, Texas",808,808,812,822,843,807
0500000US48265,48265,"Kerr County, Texas",49625,49625,49643,49631,49826,49953
0500000US48267,48267,"Kimble County, Texas",4607,4607,4584,4596,4547,4481
0500000US48269,48269,"King County, Texas",286,286,289,261,278,285
0500000US48271,48271,"Kinney County, Texas",3598,3598,3599,3600,3594,3586
0500000US48273,48273,"Kleberg County, Texas",32061,32061,32093,32074,32114,32101
0500000US48275,48275,"Knox County, Texas",3719,3719,3730,3742,3770,3767
0500000US48277,48277,"Lamar County, Texas",49793,49789,49849,50001,49881,49426
0500000US48279,48279,"Lamb County, Texas",13977,13977,14011,14099,13929,13775
0500000US48281,48281,"Lampasas County, Texas",19677,19663,19731,19933,20146,20222
0500000US48283,48283,"La Salle County, Texas",6886,6886,6898,6983,7104,7369
0500000US48285,48285,"Lavaca County, Texas",19263,19263,19244,19228,19476,19581
0500000US48287,48287,"Lee County, Texas",16612,16612,16606,16624,16593,16628
0500000US48289,48289,"Leon County, Texas",16801,16801,16767,16852,16789,16742
0500000US48291,48291,"Liberty County, Texas",75643,75643,75830,75939,76349,76907
0500000US48293,48293,"Limestone County, Texas",23384,23386,23460,23524,23601,23326
0500000US48295,48295,"Lipscomb County, Texas",3302,3302,3283,3350,3451,3485
0500000US48297,48297,"Live Oak County, Texas",11531,11527,11546,11524,11669,11867
0500000US48299,48299,"Llano County, Texas",19301,19301,19360,18988,19148,19444
0500000US48301,48301,"Loving County, Texas",82,82,83,95,78,95
0500000US48303,48303,"Lubbock County, Texas",278831,278831,280228,283361,285998,289324
0500000US48305,48305,"Lynn County, Texas",5915,5915,5898,5882,5777,5723
0500000US48307,48307,"McCulloch County, Texas",8283,8283,8224,8288,8303,8330
0500000US48309,48309,"McLennan County, Texas",234906,234906,235977,237902,239542,241481
0500000US48311,48311,"McMullen County, Texas",707,707,712,701,730,764
0500000US48313,48313,"Madison County, Texas",13664,13667,13738,13726,13717,13781
0500000US48315,48315,"Marion County, Texas",10546,10536,10516,10457,10320,10235
0500000US48317,48317,"Martin County, Texas",4799,4799,4816,4918,5023,5312
0500000US48319,48319,"Mason County, Texas",4012,4012,4013,4021,4027,4128
0500000US48321,48321,"Matagorda County, Texas",36702,36702,36725,36717,36580,36592
0500000US48323,48323,"Maverick County, Texas",54258,54258,54477,55125,55432,55932
0500000US48325,48325,"Medina County, Texas",46006,46006,46154,46529,46871,47399
0500000US48327,48327,"Menard County, Texas",2242,2242,2235,2223,2230,2148
0500000US48329,48329,"Midland County, Texas",136872,136870,136954,140001,146786,151468
0500000US48331,48331,"Milam County, Texas",24757,24757,24702,24651,24130,24167
0500000US48333,48333,"Mills County, Texas",4936,4936,4954,4871,4846,4907
0500000US48335,48335,"Mitchell County, Texas",9403,9403,9412,9391,9337,9402
0500000US48337,48337,"Montague County, Texas",19719,19720,19724,19763,19584,19503
0500000US48339,48339,"Montgomery County, Texas",455746,455760,459298,471748,484790,499137
0500000US48341,48341,"Moore County, Texas",21904,21904,21993,22065,22373,22141
0500000US48343,48343,"Morris County, Texas",12934,12934,12919,12837,12801,12834
0500000US48345,48345,"Motley County, Texas",1210,1210,1207,1211,1195,1196
0500000US48347,48347,"Nacogdoches County, Texas",64524,64524,64652,65621,65808,65330
0500000US48349,48349,"Navarro County, Texas",47735,47735,47760,47956,48077,48038
0500000US48351,48351,"Newton County, Texas",14445,14445,14433,14441,14240,14140
0500000US48353,48353,"Nolan County, Texas",15216,15217,15240,15125,14906,15037
0500000US48355,48355,"Nueces County, Texas",340223,340223,340311,343053,347594,352107
0500000US48357,48357,"Ochiltree County, Texas",10223,10223,10180,10462,10660,10806
0500000US48359,48359,"Oldham County, Texas",2052,2052,2050,2077,2050,2102
0500000US48361,48361,"Orange County, Texas",81837,81837,81989,82341,82988,82957
0500000US48363,48363,"Palo Pinto County, Texas",28111,28111,28103,28138,27883,27889
0500000US48365,48365,"Panola County, Texas",23796,23796,23785,24035,24018,23870
0500000US48367,48367,"Parker County, Texas",116927,116927,117277,118269,119626,121418
0500000US48369,48369,"Parmer County, Texas",10269,10269,10287,10295,10168,9965
0500000US48371,48371,"Pecos County, Texas",15507,15507,15538,15636,15589,15697
0500000US48373,48373,"Polk County, Texas",45413,45413,45430,45607,45737,45790
0500000US48375,48375,"Potter County, Texas",121073,121073,121378,122059,122413,121661
0500000US48377,48377,"Presidio County, Texas",7818,7817,7872,7724,7506,7201
0500000US48379,48379,"Rains County, Texas",10914,10914,10933,11027,10962,11065
0500000US48381,48381,"Randall County, Texas",120725,120725,121190,123542,125022,126474
0500000US48383,48383,"Reagan County, Texas",3367,3367,3352,3392,3481,3601
0500000US48385,48385,"Real County, Texas",3309,3309,3319,3425,3371,3350
0500000US48387,48387,"Red River County, Texas",12860,12864,12851,12692,12696,12470
0500000US48389,48389,"Reeves County, Texas",13783,13783,13813,13727,13820,13965
0500000US48391,48391,"Refugio County, Texas",7383,7383,7357,7308,7254,7305
0500000US48393,48393,"Roberts County, Texas",929,929,924,833,852,831
0500000US48395,48395,"Robertson County, Texas",16622,16622,16592,16694,16493,16486
0500000US48397,48397,"Rockwall County, Texas",78337,78337,78987,81184,83028,85245
0500000US48399,48399,"Runnels County, Texas",10501,10501,10509,10559,10425,10309
0500000US48401,48401,"Rusk County, Texas",53330,53336,53402,53706,54013,53622
0500000US48403,48403,"Sabine County, Texas",10834,10835,10864,10645,10429,10361
0500000US48405,48405,"San Augustine County, Texas",8865,8864,8846,8873,8850,8769
0500000US48407,48407,"San Jacinto County, Texas",26384,26384,26464,26858,27083,26856
0500000US48409,48409,"San Patricio County, Texas",64804,64807,64547,64349,65268,66137
0500000US48411,48411,"San Saba County, Texas",6131,6131,6138,6060,6016,6012
0500000US48413,48413,"Schleicher County, Texas",3461,3461,3500,3305,3256,3206
0500000US48415,48415,"Scurry County, Texas",16921,16921,16956,16891,17117,17302
0500000US48417,48417,"Shackelford County, Texas",3378,3378,3367,3339,3368,3375
0500000US48419,48419,"Shelby County, Texas",25448,25448,25426,25669,25977,25792
0500000US48421,48421,"Sherman County, Texas",3034,3034,3031,3040,3057,3093
0500000US48423,48423,"Smith County, Texas",209714,209714,210434,212891,214617,216080
0500000US48425,48425,"Somervell County, Texas",8490,8490,8510,8478,8624,8658
0500000US48427,48427,"Starr County, Texas",60968,60968,61160,61580,61669,61963
0500000US48429,48429,"Stephens County, Texas",9630,9630,9594,9511,9439,9247
0500000US48431,48431,"Sterling County, Texas",1143,1143,1137,1166,1183,1219
0500000US48433,48433,"Stonewall County, Texas",1490,1490,1495,1477,1470,1432
0500000US48435,48435,"Sutton County, Texas",4128,4128,4060,4011,3939,4006
0500000US48437,48437,"Swisher County, Texas",7854,7854,7894,7819,7880,7763
0500000US48439,48439,"Tarrant County, Texas",1809034,1809537,1816956,1848096,1881445,1911541
0500000US48441,48441,"Taylor County, Texas",131506,131506,131844,132747,133984,134117
0500000US48443,48443,"Terrell County, Texas",984,984,1008,953,924,903
0500000US48445,48445,"Terry County, Texas",12651,12651,12663,12648,12614,12743
0500000US48447,48447,"Throckmorton County, Texas",1641,1641,1630,1640,1609,1600
0500000US48449,48449,"Titus County, Texas",32334,32334,32405,32423,32640,32581
0500000US48451,48451,"Tom Green County, Texas",110224,110224,110684,111832,113494,114954
0500000US48453,48453,"Travis County, Texas",1024266,1024331,1030321,1062214,1096246,1120954
0500000US48455,48455,"Trinity County, Texas",14585,14585,14611,14568,14258,14393
0500000US48457,48457,"Tyler County, Texas",21766,21766,21763,21675,21456,21464
0500000US48459,48459,"Upshur County, Texas",39309,39318,39397,39832,40005,39884
0500000US48461,48461,"Upton County, Texas",3355,3355,3352,3294,3271,3372
0500000US48463,48463,"Uvalde County, Texas",26405,26405,26453,26560,26726,26926
0500000US48465,48465,"Val Verde County, Texas",48879,48879,49002,48867,48693,48623
0500000US48467,48467,"Van Zandt County, Texas",52579,52582,52659,52667,52407,52481
0500000US48469,48469,"Victoria County, Texas",86793,86793,86859,87495,89325,90028
0500000US48471,48471,"Walker County, Texas",67861,67861,68217,68310,68458,68817
0500000US48473,48473,"Waller County, Texas",43205,43237,43461,44041,44376,45213
0500000US48475,48475,"Ward County, Texas",10658,10658,10612,10703,10887,11244
0500000US48477,48477,"Washington County, Texas",33718,33708,33756,34008,33943,34147
0500000US48479,48479,"Webb County, Texas",250304,250304,251320,255213,259211,262495
0500000US48481,48481,"Wharton County, Texas",41280,41280,41324,41239,41150,41216
0500000US48483,48483,"Wheeler County, Texas",5410,5410,5407,5475,5622,5751
0500000US48485,48485,"Wichita County, Texas",131500,131499,131667,130674,131488,132047
0500000US48487,48487,"Wilbarger County, Texas",13535,13535,13504,13408,13235,13131
0500000US48489,48489,"Willacy County, Texas",22134,22134,22203,22115,22094,21921
0500000US48491,48491,"Williamson County, Texas",422679,422617,426713,442339,456359,471014
0500000US48493,48493,"Wilson County, Texas",42918,42913,43083,43689,44396,45418
0500000US48495,48495,"Winkler County, Texas",7110,7110,7083,7138,7345,7606
0500000US48497,48497,"Wise County, Texas",59127,59127,59103,59909,60387,60939
0500000US48499,48499,"Wood County, Texas",41964,41961,42024,42086,42157,42306
0500000US48501,48501,"Yoakum County, Texas",7879,7879,7844,7992,8060,8184
0500000US48503,48503,"Young County, Texas",18550,18550,18528,18340,18299,18341
